,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
2139,15,18,14,31,12,17,10,10,14,20,18,13,17,23,23,13,13,14,14,14,20,10,12,19,26,17,15,18,25,17,20,14,7,15
2140,15,18,14,31,12,17,10,10,14,20,18,13,17,23,23,13,13,14,14,14,21,10,12,19,26,17,15,18,25,17,20,14,7,15
2141,15,18,14,31,12,17,10,10,14,20,18,13,17,23,23,13,13,14,14,14,22,10,12,19,26,17,15,18,25,17,20,14,7,15
2142,15,18,14,31,12,17,10,10,14,20,18,13,17,23,23,13,13,14,14,14,21,10,12,19,26,17,15,18,25,17,20,14,7,15
2143,15,18,14,31,12,17,10,10,14,21,18,13,17,23,23,13,13,14,14,14,21,10,12,19,26,17,15,18,25,17,20,14,7,15
2144,15,18,13,31,12,17,10,10,14,21,18,13,17,23,23,13,13,14,14,14,21,10,12,19,26,17,15,18,25,17,20,14,7,15
2145,15,18,13,31,12,17,10,10,14,21,18,13,17,23,23,13,13,14,14,14,21,11,12,19,26,17,15,18,25,17,20,14,7,15
2146,15,18,13,31,12,17,10,10,14,21,18,13,17,23,23,13,13,14,14,14,21,11,12,19,26,17,15,18,26,17,20,14,7,15
2147,15,18,13,31,12,17,10,10,15,21,18,13,17,23,23,13,13,14,14,14,21,11,12,19,26,17,15,18,26,17,20,14,7,15
2148,15,18,13,31,12,17,10,10,15,21,18,13,17,23,23,13,13,14,14,14,21,11,12,19,26,17,15,18,27,17,20,14,7,15
2149,15,18,12,31,12,17,10,10,15,21,18,13,17,23,23,13,13,14,14,14,21,11,12,19,26,17,15,18,27,17,20,14,7,15
2150,15,18,12,31,12,17,10,10,15,22,18,13,17,23,23,13,13,14,14,14,21,11,12,19,26,17,15,18,27,17,20,14,7,15
2151,15,18,12,31,12,17,10,10,15,22,18,13,17,23,23,13,13,14,14,14,21,11,12,19,26,17,15,18,28,17,20,14,7,15
2152,15,18,12,31,12,17,10,10,15,22,18,13,18,23,23,13,13,14,14,14,21,11,12,19,26,17,15,18,28,17,20,14,7,15
2153,15,17,12,31,12,17,10,10,15,22,18,13,18,23,23,13,13,14,14,14,21,11,12,19,26,17,15,18,28,17,20,14,7,15
2154,15,17,12,31,12,17,10,10,15,22,18,13,18,23,23,13,13,14,14,14,21,11,12,19,26,17,15,18,28,16,20,14,7,15
2155,15,17,12,31,12,17,10,10,15,22,18,13,18,23,23,13,13,14,14,14,21,11,12,19,26,17,15,18,28,16,20,15,7,15
2156,15,17,12,31,12,17,10,10,15,22,18,13,18,23,23,13,13,14,14,15,21,11,12,19,26,17,15,18,28,16,20,15,7,15
2157,15,17,12,31,12,17,10,10,15,22,18,13,18,23,22,13,13,14,14,15,21,11,12,19,26,17,15,18,28,16,20,15,7,15
2158,15,17,12,31,12,17,10,10,15,22,18,13,18,23,22,13,13,14,14,15,21,11,12,19,26,17,15,19,28,16,20,15,7,15
2159,15,17,12,31,12,17,10,10,15,22,18,13,18,23,22,13,13,14,14,15,21,11,12,19,26,17,15,19,28,16,20,15,7,14
2160,15,17,12,31,12,17,10,10,15,22,18,14,18,23,22,13,13,14,14,15,21,11,12,19,26,17,15,19,28,16,20,15,7,14
2161,15,17,12,31,12,17,10,10,15,22,18,14,17,23,22,13,13,14,14,15,21,11,12,19,26,17,15,19,28,16,20,15,7,14
2162,15,17,12,31,12,17,10,10,15,22,18,14,17,23,22,13,13,14,14,15,22,11,12,19,26,17,15,19,28,16,20,15,7,14
2163,15,17,12,31,12,18,10,10,15,22,18,14,17,23,22,13,13,14,14,15,22,11,12,19,26,17,15,19,28,16,20,15,7,14
2164,14,17,12,31,12,18,10,10,15,22,18,14,17,23,22,13,13,14,14,15,22,11,12,19,26,17,15,19,28,16,20,15,7,14
2165,14,17,12,31,12,18,10,10,15,22,18,14,17,23,22,13,13,14,15,15,22,11,12,19,26,17,15,19,28,16,20,15,7,14
2166,14,17,12,31,12,18,10,10,15,22,18,14,17,23,23,13,13,14,15,15,22,11,12,19,26,17,15,19,28,16,20,15,7,14
2167,14,17,12,31,12,18,10,10,15,22,18,14,17,23,23,13,13,14,15,15,22,11,12,19,26,17,16,19,28,16,20,15,7,14
2168,14,17,12,31,12,18,10,9,15,22,18,14,17,23,23,13,13,14,15,15,22,11,12,19,26,17,16,19,28,16,20,15,7,14
2169,14,17,12,31,12,18,10,9,15,22,18,14,17,23,23,13,13,14,15,16,22,11,12,19,26,17,16,19,28,16,20,15,7,14
2170,14,17,12,31,12,19,10,9,15,22,18,14,17,23,23,13,13,14,15,16,22,11,12,19,26,17,16,19,28,16,20,15,7,14
2171,14,17,12,31,12,19,10,9,15,22,18,14,17,23,23,13,13,13,15,16,22,11,12,19,26,17,16,19,28,16,20,15,7,14
2172,14,17,11,31,12,19,10,9,15,22,18,14,17,23,23,13,13,13,15,16,22,11,12,19,26,17,16,19,28,16,20,15,7,14
2173,14,17,11,31,12,19,10,9,16,22,18,14,17,23,23,13,13,13,15,16,22,11,12,19,26,17,16,19,28,16,20,15,7,14
2174,14,17,11,31,12,19,10,10,16,22,18,14,17,23,23,13,13,13,15,16,22,11,12,19,26,17,16,19,28,16,20,15,7,14
2175,14,17,11,31,12,19,10,10,16,22,18,14,17,23,23,13,12,13,15,16,22,11,12,19,26,17,16,19,28,16,20,15,7,14
2176,14,17,11,31,12,19,10,10,16,22,18,14,17,23,22,13,12,13,15,16,22,11,12,19,26,17,16,19,28,16,20,15,7,14
2177,14,17,11,31,12,19,10,10,16,22,18,14,17,23,22,13,12,13,15,16,23,11,12,19,26,17,16,19,28,16,20,15,7,14
2178,14,17,11,31,12,19,10,10,16,22,18,14,17,23,22,13,12,13,15,16,23,11,13,19,26,17,16,19,28,16,20,15,7,14
2179,14,17,11,31,12,19,10,10,16,22,18,14,17,23,22,13,12,13,15,16,23,11,13,19,26,17,16,20,28,16,20,15,7,14
2180,14,17,11,31,12,19,10,10,16,22,18,14,17,23,22,13,12,13,15,16,23,11,13,19,26,18,16,20,28,16,20,15,7,14
2181,14,17,11,31,12,19,10,10,16,22,18,14,17,23,21,13,12,13,15,16,23,11,13,19,26,18,16,20,28,16,20,15,7,14
2182,14,17,11,31,12,19,10,10,16,22,18,14,16,23,21,13,12,13,15,16,23,11,13,19,26,18,16,20,28,16,20,15,7,14
2183,14,17,11,31,12,20,10,10,16,22,18,14,16,23,21,13,12,13,15,16,23,11,13,19,26,18,16,20,28,16,20,15,7,14
2184,14,17,11,31,12,20,10,10,16,22,18,14,16,24,21,13,12,13,15,16,23,11,13,19,26,18,16,20,28,16,20,15,7,14
2185,14,17,11,31,12,20,10,10,16,22,18,14,16,24,21,13,12,13,15,16,23,10,13,19,26,18,16,20,28,16,20,15,7,14
2186,14,16,11,31,12,20,10,10,16,22,18,14,16,24,21,13,12,13,15,16,23,10,13,19,26,18,16,20,28,16,20,15,7,14
2187,14,16,11,31,12,20,10,10,16,22,18,14,16,24,21,13,12,13,15,16,23,10,13,19,26,17,16,20,28,16,20,15,7,14
2188,14,16,11,31,12,20,10,10,16,22,18,14,16,24,21,13,12,13,15,16,23,10,13,19,26,17,16,19,28,16,20,15,7,14
2189,14,16,11,31,12,20,10,10,16,22,18,14,16,24,21,12,12,13,15,16,23,10,13,19,26,17,16,19,28,16,20,15,7,14
2190,14,16,11,31,12,20,10,10,16,22,18,14,16,24,21,12,12,13,15,16,23,10,13,19,26,18,16,19,28,16,20,15,7,14
2191,14,16,11,31,12,20,10,10,16,22,18,14,17,24,21,12,12,13,15,16,23,10,13,19,26,18,16,19,28,16,20,15,7,14
2192,14,16,11,31,12,20,10,10,16,22,18,14,17,24,21,12,12,13,15,16,23,10,13,19,26,18,16,20,28,16,20,15,7,14
2193,14,16,11,31,12,20,10,10,16,22,18,14,17,24,20,12,12,13,15,16,23,10,13,19,26,18,16,20,28,16,20,15,7,14
2194,14,16,11,31,12,20,10,10,16,22,18,14,17,24,20,13,12,13,15,16,23,10,13,19,26,18,16,20,28,16,20,15,7,14
2195,14,16,11,31,12,20,10,10,16,22,18,14,17,24,20,13,12,13,15,16,23,10,13,19,26,18,17,20,28,16,20,15,7,14
2196,14,16,11,31,12,21,10,10,16,22,18,14,17,24,20,13,12,13,15,16,23,10,13,19,26,18,17,20,28,16,20,15,7,14
2197,14,16,11,31,12,21,10,10,16,22,18,14,18,24,20,13,12,13,15,16,23,10,13,19,26,18,17,20,28,16,20,15,7,14
2198,14,16,11,31,12,21,10,10,16,22,18,14,18,24,20,13,12,13,15,16,23,10,13,18,26,18,17,20,28,16,20,15,7,14
2199,14,16,11,31,12,21,10,10,16,22,18,14,18,24,20,13,12,13,15,16,24,10,13,18,26,18,17,20,28,16,20,15,7,14
2200,14,16,11,31,12,21,10,10,16,22,18,14,18,24,20,13,12,13,15,16,24,10,13,18,26,18,17,21,28,16,20,15,7,14
2201,14,16,11,31,12,21,10,10,16,22,18,14,18,24,20,13,12,13,15,16,24,10,13,18,26,18,17,21,28,16,20,15,6,14
2202,14,16,11,31,11,21,10,10,16,22,18,14,18,24,20,13,12,13,15,16,24,10,13,18,26,18,17,21,28,16,20,15,6,14
2203,14,16,11,31,11,21,10,10,16,22,18,14,18,24,20,13,12,13,15,16,24,10,13,18,26,19,17,21,28,16,20,15,6,14
2204,14,16,11,31,11,21,10,10,16,22,18,14,18,24,20,13,12,13,15,15,24,10,13,18,26,19,17,21,28,16,20,15,6,14
2205,14,16,11,31,11,21,10,10,16,22,18,14,18,24,20,13,12,13,15,15,23,10,13,18,26,19,17,21,28,16,20,15,6,14
2206,15,16,11,31,11,21,10,10,16,22,18,14,18,24,20,13,12,13,15,15,23,10,13,18,26,19,17,21,28,16,20,15,6,14
2207,15,17,11,31,11,21,10,10,16,22,18,14,18,24,20,13,12,13,15,15,23,10,13,18,26,19,17,21,28,16,20,15,6,14
2208,15,17,11,31,11,21,10,10,16,23,18,14,18,24,20,13,12,13,15,15,23,10,13,18,26,19,17,21,28,16,20,15,6,14
2209,15,17,11,31,11,21,10,10,16,23,18,14,18,24,20,13,12,13,15,15,23,10,13,18,26,19,17,21,28,16,20,15,7,14
2210,15,17,11,31,11,21,10,10,15,23,18,14,18,24,20,13,12,13,15,15,23,10,13,18,26,19,17,21,28,16,20,15,7,14
2211,15,17,11,31,11,21,10,10,15,22,18,14,18,24,20,13,12,13,15,15,23,10,13,18,26,19,17,21,28,16,20,15,7,14
2212,15,17,11,30,11,21,10,10,15,22,18,14,18,24,20,13,12,13,15,15,23,10,13,18,26,19,17,21,28,16,20,15,7,14
2213,15,17,11,30,11,21,10,10,15,22,17,14,18,24,20,13,12,13,15,15,23,10,13,18,26,19,17,21,28,16,20,15,7,14
2214,15,17,11,30,11,21,10,10,15,22,17,14,18,24,20,13,12,13,15,15,23,10,13,18,26,19,16,21,28,16,20,15,7,14
2215,15,17,11,30,11,21,10,10,15,22,17,14,18,24,20,13,12,13,15,15,23,10,13,18,26,18,16,21,28,16,20,15,7,14
2216,15,17,11,30,11,21,10,10,15,22,17,14,17,24,20,13,12,13,15,15,23,10,13,18,26,18,16,21,28,16,20,15,7,14
2217,15,17,11,30,11,21,10,10,15,22,17,14,17,24,20,13,12,13,15,15,23,10,13,18,26,18,16,21,28,16,20,16,7,14
2218,15,17,11,30,11,22,10,10,15,22,17,14,17,24,20,13,12,13,15,15,23,10,13,18,26,18,16,21,28,16,20,16,7,14
2219,15,17,11,30,11,22,10,10,15,22,17,14,17,23,20,13,12,13,15,15,23,10,13,18,26,18,16,21,28,16,20,16,7,14
2220,15,17,11,30,11,22,10,10,15,22,17,14,17,23,20,13,12,13,15,15,23,10,13,18,25,18,16,21,28,16,20,16,7,14
2221,15,18,11,30,11,22,10,10,15,22,17,14,17,23,20,13,12,13,15,15,23,10,13,18,25,18,16,21,28,16,20,16,7,14
2222,15,18,11,30,11,22,11,10,15,22,17,14,17,23,20,13,12,13,15,15,23,10,13,18,25,18,16,21,28,16,20,16,7,14
2223,15,18,11,30,11,22,11,10,16,22,17,14,17,23,20,13,12,13,15,15,23,10,13,18,25,18,16,21,28,16,20,16,7,14
2224,15,18,11,30,11,22,11,10,16,22,17,14,17,23,20,13,12,13,15,15,23,10,13,18,25,18,16,21,28,16,19,16,7,14
2225,15,18,11,30,11,23,11,10,16,22,17,14,17,23,20,13,12,13,15,15,23,10,13,18,25,18,16,21,28,16,19,16,7,14
2226,15,18,11,30,11,23,11,10,16,22,18,14,17,23,20,13,12,13,15,15,23,10,13,18,25,18,16,21,28,16,19,16,7,14
2227,15,18,11,30,11,23,11,10,16,22,18,14,17,23,20,13,12,13,15,15,23,10,13,18,25,18,16,21,28,16,19,16,7,15
2228,15,18,11,30,11,23,11,10,16,22,18,14,17,23,20,13,12,13,14,15,23,10,13,18,25,18,16,21,28,16,19,16,7,15
2229,15,18,11,30,11,23,11,10,16,22,18,14,17,23,20,13,12,13,14,15,23,11,13,18,25,18,16,21,28,16,19,16,7,15
2230,15,19,11,30,11,23,11,10,16,22,18,14,17,23,20,13,12,13,14,15,23,11,13,18,25,18,16,21,28,16,19,16,7,15
2231,15,19,11,30,11,23,11,10,16,22,18,14,17,23,20,13,12,13,14,15,23,11,13,18,25,19,16,21,28,16,19,16,7,15
2232,15,19,11,30,11,23,11,10,16,22,18,14,17,23,20,13,12,13,14,15,22,11,13,18,25,19,16,21,28,16,19,16,7,15
2233,15,19,11,30,11,23,11,10,16,22,18,14,17,23,20,13,12,13,14,15,22,11,13,18,25,19,16,21,27,16,19,16,7,15
2234,15,19,11,30,11,23,11,10,16,22,18,14,17,23,20,13,12,13,14,15,22,11,13,18,25,19,16,21,27,16,19,16,7,14
2235,15,19,11,30,11,23,11,10,16,21,18,14,17,23,20,13,12,13,14,15,22,11,13,18,25,19,16,21,27,16,19,16,7,14
2236,15,19,11,30,11,23,11,10,16,21,18,14,17,23,20,13,12,13,14,15,22,11,13,18,25,19,16,22,27,16,19,16,7,14
2237,15,19,11,30,11,23,11,10,16,21,18,14,17,23,20,13,12,13,14,15,22,11,13,18,25,19,16,22,27,16,19,16,6,14
2238,15,19,11,30,11,23,11,10,16,21,18,14,17,23,21,13,12,13,14,15,22,11,13,18,25,19,16,22,27,16,19,16,6,14
2239,15,19,11,30,11,23,11,10,16,21,18,15,17,23,21,13,12,13,14,15,22,11,13,18,25,19,16,22,27,16,19,16,6,14
2240,15,19,11,30,11,23,11,11,16,21,18,15,17,23,21,13,12,13,14,15,22,11,13,18,25,19,16,22,27,16,19,16,6,14
2241,15,19,11,30,10,23,11,11,16,21,18,15,17,23,21,13,12,13,14,15,22,11,13,18,25,19,16,22,27,16,19,16,6,14
2242,15,19,11,30,10,23,10,11,16,21,18,15,17,23,21,13,12,13,14,15,22,11,13,18,25,19,16,22,27,16,19,16,6,14
2243,15,19,11,30,10,22,10,11,16,21,18,15,17,23,21,13,12,13,14,15,22,11,13,18,25,19,16,22,27,16,19,16,6,14
2244,15,19,11,30,11,22,10,11,16,21,18,15,17,23,21,13,12,13,14,15,22,11,13,18,25,19,16,22,27,16,19,16,6,14
2245,15,19,11,30,11,22,10,11,16,21,18,15,17,23,21,13,12,13,14,15,22,11,13,18,25,19,16,22,27,15,19,16,6,14
2246,15,19,12,30,11,22,10,11,16,21,18,15,17,23,21,13,12,13,14,15,22,11,13,18,25,19,16,22,27,15,19,16,6,14
2247,15,19,12,30,11,22,10,11,16,21,18,15,17,23,21,13,12,13,14,15,22,11,13,18,25,19,16,22,26,15,19,16,6,14
2248,15,19,12,29,11,22,10,11,16,21,18,15,17,23,21,13,12,13,14,15,22,11,13,18,25,19,16,22,26,15,19,16,6,14
2249,15,19,12,29,11,22,10,11,16,21,18,15,17,23,21,13,12,13,14,15,22,11,13,18,25,19,16,22,26,16,19,16,6,14
2250,15,19,12,29,11,22,10,11,16,21,18,15,17,23,21,13,12,13,14,15,23,11,13,18,25,19,16,22,26,16,19,16,6,14
2251,15,19,12,29,11,22,11,11,16,21,18,15,17,23,21,13,12,13,14,15,23,11,13,18,25,19,16,22,26,16,19,16,6,14
2252,15,19,12,29,11,22,11,11,16,21,18,15,17,23,21,13,12,13,14,15,23,10,13,18,25,19,16,22,26,16,19,16,6,14
2253,15,19,12,28,11,22,11,11,16,21,18,15,17,23,21,13,12,13,14,15,23,10,13,18,25,19,16,22,26,16,19,16,6,14
2254,15,18,12,28,11,22,11,11,16,21,18,15,17,23,21,13,12,13,14,15,23,10,13,18,25,19,16,22,26,16,19,16,6,14
2255,15,18,12,29,11,22,11,11,16,21,18,15,17,23,21,13,12,13,14,15,23,10,13,18,25,19,16,22,26,16,19,16,6,14
2256,15,18,12,29,11,22,11,11,16,21,18,15,17,23,21,13,12,13,14,15,23,10,13,17,25,19,16,22,26,16,19,16,6,14
2257,15,18,12,29,11,22,11,11,16,21,18,15,17,23,21,13,12,13,14,15,23,10,13,17,25,19,16,22,26,16,19,16,6,15
2258,15,18,12,29,11,22,11,11,16,21,18,15,17,23,21,13,12,13,14,15,23,10,13,17,25,19,16,22,26,16,19,17,6,15
2259,15,18,12,29,11,22,11,11,16,21,18,15,17,23,21,13,12,13,14,15,23,10,13,17,25,19,16,22,27,16,19,17,6,15
2260,15,18,12,29,11,22,11,11,16,21,18,15,17,23,21,13,12,13,14,15,23,10,13,17,25,19,16,22,26,16,19,17,6,15
2261,15,18,12,29,11,22,11,11,16,21,18,15,17,23,21,13,12,13,14,15,23,10,13,17,25,19,16,22,26,16,19,17,6,14
2262,15,18,12,29,11,21,11,11,16,21,18,15,17,23,21,13,12,13,14,15,23,10,13,17,25,19,16,22,26,16,19,17,6,14
2263,15,18,12,29,11,21,11,11,16,21,18,15,17,23,21,13,12,13,15,15,23,10,13,17,25,19,16,22,26,16,19,17,6,14
2264,15,18,12,29,11,21,11,11,16,21,18,15,17,23,21,13,12,13,15,15,23,10,13,17,25,19,16,21,26,16,19,17,6,14
2265,15,18,12,29,11,21,11,11,16,21,18,16,17,23,21,13,12,13,15,15,23,10,13,17,25,19,16,21,26,16,19,17,6,14
2266,15,18,12,29,11,21,11,11,16,21,18,16,17,23,21,13,12,13,15,15,23,10,13,17,25,19,16,21,26,15,19,17,6,14
2267,15,18,12,29,11,22,11,11,16,21,18,16,17,23,21,13,12,13,15,15,23,10,13,17,25,19,16,21,26,15,19,17,6,14
2268,15,18,12,29,11,22,11,11,16,21,18,16,17,23,21,13,12,13,15,15,23,10,13,17,25,19,16,21,26,15,18,17,6,14
2269,15,18,12,29,11,22,11,11,16,21,18,16,17,23,21,13,12,13,15,15,23,10,13,17,25,19,16,21,26,14,18,17,6,14
2270,15,18,12,29,11,22,11,11,16,21,18,16,17,23,21,13,12,13,15,15,23,10,13,17,25,19,16,21,26,14,18,17,6,13
2271,15,18,12,29,11,22,11,11,16,21,18,16,17,23,21,13,12,13,15,15,23,10,13,17,25,19,16,21,27,14,18,17,6,13
2272,15,18,12,29,11,22,11,11,16,21,18,16,17,23,21,13,12,13,15,15,23,10,13,17,25,20,16,21,27,14,18,17,6,13
2273,15,18,12,29,11,22,11,11,16,21,18,16,17,22,21,13,12,13,15,15,23,10,13,17,25,20,16,21,27,14,18,17,6,13
2274,15,18,12,29,11,22,11,11,16,21,18,16,17,22,21,13,12,14,15,15,23,10,13,17,25,20,16,21,27,14,18,17,6,13
2275,15,18,12,29,11,22,11,11,16,21,18,16,17,22,21,13,12,14,15,15,23,10,13,17,25,20,16,21,28,14,18,17,6,13
2276,15,18,12,29,11,22,11,11,16,21,18,16,17,22,20,13,12,14,15,15,23,10,13,17,25,20,16,21,28,14,18,17,6,13
2277,15,18,12,28,11,22,11,11,16,21,18,16,17,22,20,13,12,14,15,15,23,10,13,17,25,20,16,21,28,14,18,17,6,13
2278,15,18,12,28,11,22,11,11,16,21,18,16,17,22,20,13,12,14,15,15,23,10,13,17,26,20,16,21,28,14,18,17,6,13
2279,15,18,12,28,11,22,11,11,16,21,18,16,17,21,20,13,12,14,15,15,23,10,13,17,26,20,16,21,28,14,18,17,6,13
2280,15,18,12,28,11,21,11,11,16,21,18,16,17,21,20,13,12,14,15,15,23,10,13,17,26,20,16,21,28,14,18,17,6,13
2281,15,18,12,27,11,21,11,11,16,21,18,16,17,21,20,13,12,14,15,15,23,10,13,17,26,20,16,21,28,14,18,17,6,13
2282,15,18,12,27,11,21,11,11,16,20,18,16,17,21,20,13,12,14,15,15,23,10,13,17,26,20,16,21,28,14,18,17,6,13
2283,15,18,12,27,11,21,11,11,16,20,18,16,17,20,20,13,12,14,15,15,23,10,13,17,26,20,16,21,28,14,18,17,6,13
2284,15,18,12,27,11,21,11,11,16,20,18,16,17,20,20,13,12,14,15,15,24,10,13,17,26,20,16,21,28,14,18,17,6,13
2285,15,18,12,27,11,21,11,11,16,20,18,16,17,20,20,13,12,14,15,15,24,10,13,17,26,20,16,21,28,14,17,17,6,13
2286,16,18,12,27,11,21,11,11,16,20,18,16,17,20,20,13,12,14,15,15,24,10,13,17,26,20,16,21,28,14,17,17,6,13
2287,16,18,12,27,11,21,11,11,16,20,18,16,17,20,19,13,12,14,15,15,24,10,13,17,26,20,16,21,28,14,17,17,6,13
2288,16,18,12,26,11,21,11,11,16,20,18,16,17,20,19,13,12,14,15,15,24,10,13,17,26,20,16,21,28,14,17,17,6,13
2289,16,18,12,26,11,21,11,11,16,20,18,16,17,20,19,13,12,14,15,15,24,10,13,17,26,20,16,21,28,14,17,17,5,13
2290,16,18,12,26,11,21,11,11,16,20,18,16,17,20,19,13,12,14,15,15,24,10,13,17,26,20,16,21,27,14,17,17,5,13
2291,16,18,12,26,11,21,11,12,16,20,18,16,17,20,19,13,12,14,15,15,24,10,13,17,26,20,16,21,27,14,17,17,5,13
2292,16,18,12,26,11,21,11,12,16,20,18,16,17,20,19,13,12,14,15,15,23,10,13,17,26,20,16,21,27,14,17,17,5,13
2293,16,18,12,26,11,21,11,12,16,20,18,16,17,20,19,13,12,14,15,15,23,10,12,17,26,20,16,21,27,14,17,17,5,13
2294,16,18,12,26,11,21,11,12,16,20,18,16,16,20,19,13,12,14,15,15,23,10,12,17,26,20,16,21,27,14,17,17,5,13
2295,16,18,12,26,11,21,11,12,16,20,18,16,16,20,19,13,12,14,14,15,23,10,12,17,26,20,16,21,27,14,17,17,5,13
2296,16,18,12,26,11,21,11,12,16,20,18,16,16,20,19,13,12,14,14,15,23,10,12,17,26,20,16,21,27,14,16,17,5,13
2297,16,18,12,26,11,21,11,12,16,20,19,16,16,20,19,13,12,14,14,15,23,10,12,17,26,20,16,21,27,14,16,17,5,13
2298,16,18,12,26,11,21,11,12,16,20,19,16,16,20,19,13,11,14,14,15,23,10,12,17,26,20,16,21,27,14,16,17,5,13
2299,16,18,12,26,11,21,11,12,16,20,19,16,16,20,19,13,11,13,14,15,23,10,12,17,26,20,16,21,27,14,16,17,5,13
2300,16,18,12,26,11,21,11,13,16,20,19,16,16,20,19,13,11,13,14,15,23,10,12,17,26,20,16,21,27,14,16,17,5,13
2301,16,18,12,26,11,21,11,13,16,20,19,16,16,20,19,13,11,13,14,15,23,10,12,17,26,20,15,21,27,14,16,17,5,13
2302,16,18,12,26,11,21,11,13,16,20,19,16,16,20,19,13,11,13,14,15,23,10,12,17,26,20,15,21,27,14,17,17,5,13
2303,16,18,12,26,11,21,11,14,16,20,19,16,16,20,19,13,11,13,14,15,23,10,12,17,26,20,15,21,27,14,17,17,5,13
2304,16,19,12,26,11,21,11,14,16,20,19,16,16,20,19,13,11,13,14,15,23,10,12,17,26,20,15,21,27,14,17,17,5,13
2305,16,20,12,26,11,21,11,14,16,20,19,16,16,20,19,13,11,13,14,15,23,10,12,17,26,20,15,21,27,14,17,17,5,13
2306,16,20,12,26,11,21,11,14,16,20,19,16,16,20,20,13,11,13,14,15,23,10,12,17,26,20,15,21,27,14,17,17,5,13
2307,16,20,12,26,11,21,11,14,16,20,19,16,16,20,19,13,11,13,14,15,23,10,12,17,26,20,15,21,27,14,17,17,5,13
2308,16,20,12,26,11,21,11,14,16,20,19,16,16,20,19,13,11,13,15,15,23,10,12,17,26,20,15,21,27,14,17,17,5,13
2309,16,20,12,26,11,21,11,14,16,20,19,16,16,20,19,13,11,13,15,15,23,9,12,17,26,20,15,21,27,14,17,17,5,13
2310,16,20,12,26,11,20,11,14,16,20,19,16,16,20,19,13,11,13,15,15,23,9,12,17,26,20,15,21,27,14,17,17,5,13
2311,16,20,12,26,11,20,11,14,16,20,19,16,16,20,19,13,11,13,15,14,23,9,12,17,26,20,15,21,27,14,17,17,5,13
2312,16,20,12,26,11,20,11,14,16,20,19,16,17,20,19,13,11,13,15,14,23,9,12,17,26,20,15,21,27,14,17,17,5,13
2313,16,20,12,26,11,20,11,14,16,20,19,16,17,20,19,13,11,13,15,14,23,9,12,17,27,20,15,21,27,14,17,17,5,13
2314,16,20,12,26,11,20,11,14,16,20,19,16,17,20,19,13,11,13,15,14,23,9,12,18,27,20,15,21,27,14,17,17,5,13
2315,15,20,12,26,11,20,11,14,16,20,19,16,17,20,19,13,11,13,15,14,23,9,12,18,27,20,15,21,27,14,17,17,5,13
2316,15,20,12,26,11,20,11,14,16,20,19,16,17,20,20,13,11,13,15,14,23,9,12,18,27,20,15,21,27,14,17,17,5,13
2317,15,20,12,26,11,20,11,14,16,20,19,16,16,20,20,13,11,13,15,14,23,9,12,18,27,20,15,21,27,14,17,17,5,13
2318,15,20,12,26,11,20,11,14,16,20,19,16,17,20,20,13,11,13,15,14,23,9,12,18,27,20,15,21,27,14,17,17,5,13
2319,15,20,12,26,11,20,11,14,16,20,19,16,17,20,21,13,11,13,15,14,23,9,12,18,27,20,15,21,27,14,17,17,5,13
2320,15,20,12,26,10,20,11,14,16,20,19,16,17,20,21,13,11,13,15,14,23,9,12,18,27,20,15,21,27,14,17,17,5,13
2321,15,20,12,26,10,20,11,14,16,20,19,16,17,20,21,13,11,13,15,14,23,9,12,18,27,20,15,21,27,14,16,17,5,13
2322,15,20,12,26,10,20,11,15,16,20,19,16,17,20,21,13,11,13,15,14,23,9,12,18,27,20,15,21,27,14,16,17,5,13
2323,15,20,12,26,10,20,11,15,16,20,19,16,17,20,21,13,11,13,15,14,23,9,12,18,27,20,15,21,27,13,16,17,5,13
2324,15,20,12,26,10,20,11,15,16,20,19,16,17,20,21,13,11,13,15,14,23,9,12,18,27,20,15,21,26,13,16,17,5,13
2325,15,20,12,26,10,19,11,15,16,20,19,16,17,20,21,13,11,13,15,14,23,9,12,18,27,20,15,21,26,13,16,17,5,13
2326,15,20,12,26,10,19,11,15,16,20,19,16,17,20,21,13,11,13,15,13,23,9,12,18,27,20,15,21,26,13,16,17,5,13
2327,15,20,12,25,10,19,11,15,16,20,19,16,17,20,21,13,11,13,15,13,23,9,12,18,27,20,15,21,26,13,16,17,5,13
2328,15,20,12,25,10,19,11,15,16,20,19,16,17,20,21,13,11,13,15,13,23,9,13,18,27,20,15,21,26,13,16,17,5,13
2329,15,20,12,25,10,19,11,15,16,20,18,16,17,20,21,13,11,13,15,13,23,9,13,18,27,20,15,21,26,13,16,17,5,13
2330,15,20,12,25,10,19,11,15,16,20,18,16,17,20,21,13,11,13,15,13,23,9,13,17,27,20,15,21,26,13,16,17,5,13
2331,15,20,12,25,10,19,12,15,16,20,18,16,17,20,21,13,11,13,15,13,23,9,13,17,27,20,15,21,26,13,16,17,5,13
2332,15,20,12,25,10,19,12,15,16,20,18,16,17,20,21,13,11,13,15,13,23,9,13,17,27,20,15,21,26,14,16,17,5,13
2333,16,20,12,25,10,19,12,15,16,20,18,16,17,20,21,13,11,13,15,13,23,9,13,17,27,20,15,21,26,14,16,17,5,13
2334,16,20,12,25,10,19,12,15,16,20,18,17,17,20,21,13,11,13,15,13,23,9,13,17,27,20,15,21,26,14,16,17,5,13
